"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6980766596881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5024955268858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6534106339517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3610931299429,0,0,0,0,113.263110205006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.347133905064,165.230432903734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.127940690004,0,0,135.522341826067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.739938565084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.627565982405,0,0,0,188.345199080875,0,0,172.023280483959,0,0,0,0,0,0,0,0,0,41.9903422212891,0,178.345312193469,0,0,0,74.8521669702338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9943021651772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.3605116156037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene14",0,0,523.999161601341,0,0,0,0,0,0,0,0,0,353.411186232329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.864883884588,0,0,0,0,0,500.237612866111,0,0,587.53622027267,0,350.80795457037,428.36207868335,0,0,0,417.703964846034,0,0,0,0,0,338.746637441467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.058902483093,0,0,0,0,490.635626913902,0,0,0,0,0,0,0,0,0,0,0,0,525.113555806443,0,424.570501448089,0,384.507313033319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.959484088041,250.338693526536,0,218.974106311929,0,0,0,0,233.539366952623,433.207309388784,0,0,0,0,0,0,284.16517953556,0,0,0,253.299935267794,0,175.509801125457,305.350970405384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.910171268787,561.391252276753,0,0,0,396.09936435483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.80707129254,0,0,0,0,0,0,0,0,0
"Gene15",0,0,0,0,0,0,0,0,0,0,101.083616367459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2682871933378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.711816753494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4952754252117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene16",0,0,0,0,0,0,0,0,0,0,161.733786187935,0,0,0,0,0,0,0,347.176299431292,508.716664383964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.600868310633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.834741074265,0,0,82.5388964549544,0,0,0,0,0,267.573869500401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.661332200349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.770413636905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.988820235917,0,0,0,0,0,0,0,0,0,0,0,0,245.204368410133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.979614219976,182.353400890927,0,0,0,0,0,363.408107304503,0,96.5786995678103,0,0,0,0,0
"Gene17",0,0,0,0,0,0,0,0,0,87.4232860664767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.527883684637,0,0,0,0,0,0,0,0,0,0,0,0,54.775911745051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.815164550764,0,0,0,0,0,0,156.753851666069,0,0,52.5099768956102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6947535771065,0,0,0,0,0,0,0,0,0,0,0,0,261.982584395818,0,0,0,0,0,0,0,0,0,28.3358363322093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.377565795077,0,0,0,0,0,0,0,0,0,0
"Gene18",0,0,0,0,0,0,0,0,0,0,0,0,0,154.629212035307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.037027063417,0,0,0,0,0,0,0,0,234.318251048574,0,0,0,333.291671874349,0,446.346522435477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.660844277326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.448029677329,0,0,0,0,170.427431999455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.562069607296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.626570915619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene19",0,1209.34377187957,0,0,0,1219.34848756041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143.56087262491,0,890.20076369855,956.149512363749,632.901622389281,0,0,0,0,0,1401.83539273069,0,0,0,0,0,0,0,0,1489.68176308218,1295.07290241844,0,0,0,0,0,1126.01489500405,952.93557096723,0,1361.17466477454,810.905919613213,0,1279.67332384362,1542.2482552343,0,1494.68945628473,1454.45543022482,0,0,1095.51823490102,825.976975891797,0,0,1575.33324357076,1349.48932482918,1674.9285194647,0,1633.15300602225,0,1115.09089680341,1190.90151244492,0,0,0,0,0,0,0,0,0,0,0,1183.0994247179,0,1017.20917822839,0,0,1210.93377961005,1200.02341509103,0,0,0,0,778.004263463364,0,0,811.938747340901,0,0,0,0,0,0,643.23643729129,0,1322.45457014323,1052.49014690075,676.643220192293,731.756683118218,0,0,0,723.288710767516,0,0,0,943.428396058061,1356.09835797729,0,0,0,909.918107370337,0,0,0,1113.75391701589,0,0,508.781569896412,0,0,0,0,0,1318.41639356613,0,0,831.445855672468,0,0,0,0,0,0,0,0,856.026964849393,0,835.396509561493,1480.26609120579,0,941.992382148562,0,0,0,0,901.537486903341,0,0,1213.12874890481,0,1115.57340473003,0,0,0,0,737.207285342585,1326.40831002797,921.603830041891,787.137832858818,0,0,0,1117.02847858465,0,0,1133.29429764086,0,0,963.867976137755,0,0,613.235669874798,0,0,0,0,0,0,1432.96729817787,1179.98741346759,0,0
"Gene20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.724123470473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.384377881172,0,0,0,0,0,0,0,0,0,99.5251229846163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.268863782708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.114451358468,0,0,0,0,0,0,0,0,172.025746520063,0,0,0,0,0,0,174.984251417372,0,0,0,0,0,0,0,0,263.929618768328,0,0,0,0,0,0,0,221.173695075199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.260834851169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene24",0,445.547705429317,0,0,0,369.160551279757,0,508.433362070871,0,0,0,0,0,0,0,0,597.371565113501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.535373026042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.303909684392,0,0,0,0,0,0,829.695185792458,820.583408332892,0,0,0,0,0,0,0,0,0,0,571.172126800212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.007014242334,0,0,0,0,0,0,0,0,0,0,0,0,666.693878661714,0,0,0,0,0,513.48281388582,0,636.863967757574,0,511.278810560975,0,559.577518973175,0,868.822524592095,0,520.06350249083,0,0,0,0,0,0,721.090813740058,0,0,0,0,0,0,751.572583939221,0,0,0,0,0,0,549.574080087932,0,0,0,508.781569896412,0,0,0,585.480093676815,0,687.459976645195,0,0,0,0,0,0,0,0,437.755671954956,0,0,766.857489344248,0,0,588.539530238448,511.517973683282,0,0,0,0,0,0,0,0,0,493.516981470681,788.338539342555,547.145723144264,0,0,0,585.429314830876,0,0,401.942723161949,0,0,0,0,0,701.163932127331,0,0,0,0,0,296.265763270774,0,0,564.317324541863,0,0,0,0,543.019186677929,0,0,0
