"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene11",0,0,0,0,0,0,158.097767659521,0,0,0,0,0,0,0,0,0,0,228.198859005705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2166601486117,0,0,0,0,0,0,0,0,0,0,158.420860858958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.803602058319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4629126456167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6483975584541
"Gene12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.302301314766,0,0,0,0,0,0,0,0,0,271.670580016688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.29804125724,0,0,0,0,0,0,0,0,0,611.135886890309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.014048734027,0,0,0,0,0,0,0,0,0,0,0,378.87619491723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.058072055299,0,0,0,0,0,0,0,0,496.166712015237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.085647881056,0,0,0,0,0,0,0,0,0,0,0,333.237401354156,0,0,0,0,0,0,0,0,298.868199124186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.30571060541,0,0,0,0,0,0,821.75598983077,0,0
"Gene13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.28136761618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.763333777916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.09756097561,512.17208982218,0,0,0,0,0,0,0,0,0,0,391.048543344176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.081919065792,0,0,0,0,370.501875665746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.356794733844,0,0,0,0
"Gene14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9194417780403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.638995922337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene15",0,1026.32431848464,0,0,694.132538483525,0,0,0,0,0,0,0,0,686.897431494247,0,0,0,0,0,0,0,0,522.754768270279,0,0,970.252071488173,0,0,0,0,0,0,0,0,0,0,0,0,747.811551489025,0,0,0,0,0,0,0,0,0,784.726971065995,0,822.404978884197,0,0,0,0,0,0,394.534656754849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.313257723895,0,0,0,0,0,0,0,0,0,841.934578564969,0,0,739.904922217495,0,0,0,0,0,0,582.306830907055,0,0,0,0,0,0,0,0,0,482.418524871355,0,487.699143817059,0,0,793.253682527672,0,0,311.990848268451,297.094416605597,0,0,0,0,0,0,0,0,576.193601049953,0,0,532.583770988978,0,0,613.419452613347,0,0,0,0,355.498675767433,493.035868359423,0,0,0,207.503320053121,0,0,0,630.108378641126,603.097611990094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.875089734386,0,0,0,0,0,0,603.367889857934,0,0,170.798680908649,0,0,0,0,810.920394647925,0,0,390.383551839683,0,0,0,0,596.7396316489,0,448.446369354591,0,0,0,0,0,0,0,0,0,0,0,0,359.518245550962,0,0
"Gene16",0,0,0,193.989315665383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.539222297145,0,0,636.004033196308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.295574364543,0,164.597441685478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.010291595197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.07370886232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene17",0,0,0,0,0,0,0,317.444813440125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.366164815085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.181513150774,0,0,0,0,0,0,0,0,86.2619257112296,0,0,0,0,0,0,0,287.345551765926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.048543344176,0,0,0,0,0,0,0,0,0,0,0,0,0,319.460982197311,0,0,0,0,0,0,0,0,0,243.235025843722,0,0,0,0,0,331.135362377264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.572447008245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene18",0,108.034138787857,0,179.0670606142,0,0,0,0,0,0,150.605244827651,0,0,0,0,246.637196683678,0,0,315.06508581378,238.14788983959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.171861321705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2224624698832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.937813579625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.148185927085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene19",0,0,0,0,217.767070896792,0,0,0,0,0,0,0,230.418830535812,0,0,0,0,0,0,0,0,354.353151432049,0,0,0,0,0,472.446896968781,0,0,0,0,0,0,350.912372167636,0,0,495.226021156056,0,0,0,0,0,0,272.553829381303,0,0,0,0,0,0,0,0,0,294.050817327613,0,0,0,0,224.723692005965,0,0,0,0,0,0,0,0,0,371.683060544516,156.929209233715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.154335503354,0,0,0,353.55163413645,0,0,227.488659021264,0,0,0,323.554788610871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.929498622208,0,0,0,0,499.427485565328,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene21",0,0,67.9985312317254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0787627701144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.296795116908
"Gene22",0,0,0,0,0,0,0,0,0,0,0,0,0,36.7980766871918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.532027504826,0,0,0,0,100.489383296655,0,0,0,0,0,311.474729016986,0,0,226.470643742805,0,0,0,0,0,0,0,0,0,156.929209233715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.498673332895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.262444929889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.667268378537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.220393429067,0,0,0,0,0,0,0,0,0,218.278934798798,0,0
"Gene24",0,1026.32431848464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.42533558449,0,0,0,0,0,0,0,800.343562114469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.246494780598,0,0,0,0,0,0,0,441.757088820785,0,0,0,0,0,0,0,0,0,610.089949159171,0,466.696535244922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.978402011867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.7508676981,0,0,0,495.763475752659,0,0,0,0,0,0,0,859.734893688006,0,811.879632297096,1120.71293545774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.120270517273,0,0,0,0,0,0,0,0,0,0,0,0,733.732983639316,0,520.51140245291,0,0,0,0,0,0,0,0,475.065169196287,0,881.956431352291,0,0,0,0,0,0,854.484461041838,0,0,0,0
"Gene25",0,0,0,0,0,241.156344672706,0,0,0,0,0,0,0,0,0,436.358117209585,0,0,0,0,0,0,0,337.154416722859,0,0,0,0,0,0,157.21472673222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.450689071375,412.929653304263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.585602031907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.504648074369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.043921537714,0,0,0,415.816624868433,0,0,0,0,312.916655329107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.592390887474,0,0,0,0,0,0
"Gene26",0,432.136555151428,448.790306129388,0,0,0,0,0,0,227.531285551763,0,0,0,0,0,0,0,456.39771801141,0,0,0,385.166468947879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.596082514479,0,0,0,0,0,0,338.69124059779,0,727.836584864164,0,0,107.374479233776,0,0,0,0,0,0,0,0,0,0,0,251.086734773943,0,0,0,0,0,0,0,470.7543839002,710.821207559793,0,0,0,0,0,0,0,350.759247621414,0,0,0,0,0,0,0,0,0,0,0,0,557.067255158229,0,0,0,0,0,0,0,0,0,0,0,370.73652990608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.555255092843,0,0,0,0,0,0,0,384.955922546868,0,0,0,0,0,0,0,0,0,0,0,0,473.84809783835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.190391651358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
