"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene11",0,0,0,0,0,0,158.097767659521,0,76.726833291773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.171861321705,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3858418467429,0,78.2166601486117,0,242.68219832736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.830972939387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.020523899541,0,0,0,0,0,0,0,0,0,90.2567805406381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5033529770372,0,0,0,0,0
"Gene12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.016869134665,0,459.144630558626,0,0,714.443669518771,0,0,328.588711484175,0,0,0,465.368804777786,0,812.192441832688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.29804125724,0,0,0,0,0,0,0,494.540010960076,0,0,0,0,418.803244192935,0,0,0,0,0,0,0,0,575.539568345324,0,0,0,0,0,0,0,0,0,0,0,0,377.014048734027,0,0,0,0,0,0,0,0,0,400.366048959048,0,378.87619491723,0,637.138588628175,0,0,0,0,0,0,576.222126929674,0,0,499.731394375523,0,0,0,0,0,0,0,0,0,680.362103830817,0,0,453.209211170995,0,0,705.463006510062,0,502.995783711813,0,0,0,0,0,0,0,0,0,0,0,0,0,655.43815047271,0,0,0,0,296.698835066679,0,0,0,480.529650459173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.268054279822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.70334999627,0,0,0
"Gene13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.384805574286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.670754974107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.050525585678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.014649009727,0,0,0,0,373.622267887166,0,0,0,0,0,0,0,298.202934944676,0,0,0,0,0,0,0,0,0,0,0,0,264.721454203188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.015506187565,0,0,0,0,0,0,0,0,0,225.5299954894,0,0,0,431.915690057301,0,0,0,224.306688417618,0,0,0,0,0,0,0,0,0,0,0,0,285.706511387445,0,0,0,0,0,0,319.087834244506,0,0,251.98755181494,0,0,0,0,0,0,0,0,0,0,0
"Gene14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3655243381459,0,0,0,0,0,0,0,0,0,0,0,69.6711521617963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene15",0,1026.32431848464,0,0,694.132538483525,0,0,0,0,0,0,0,0,686.897431494247,0,0,0,0,746.206782190531,357.221834759386,205.352864672462,647.079667832437,0,0,0,0,620.491739703715,831.506538665054,0,0,0,0,0,0,0,0,0,0,0,0,0,787.440326787736,0,0,0,0,0,0,784.726971065995,0,0,0,761.739753853507,0,0,0,0,0,0,0,339.705965614207,0,0,0,0,0,0,464.203574367523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.774299987096,597.120552004777,0,0,699.463744462579,716.617565092762,768.960365585728,0,793.609716543312,0,325.645544402728,0,0,482.418524871355,0,0,324.82540634409,0,793.253682527672,0,0,0,0,645.356181688362,0,0,0,0,645.403553239926,0,0,0,0,0,0,0,0,0,0,642.32091958945,0,0,0,0,0,600.623873830237,0,0,317.788194168587,0,0,0,0,0,0,459.087226573049,0,0,0,0,0,0,0,0,431.042927957052,473.84809783835,0,0,620.20748759585,0,0,0,0,785.962346920124,0,439.267483603205,0,0,480.880841044009,0,0,473.217420507106,0,0,610.730667775511,810.920394647925,0,0,0,408.152159124922,0,0,0,0,373.452041288858,0,404.177923376375,0,0,0,0,0,0,439.871481028152,0,0,0,0,359.518245550962,0,0
"Gene16",0,0,0,193.989315665383,0,0,0,0,0,0,0,0,0,0,0,360.469748999222,391.1232038092,0,0,0,0,462.199762737455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.932068400094,0,0,0,0,0,0,0,416.658775401981,0,273.381732025151,0,311.51708821963,0,0,0,0,0,415.299638689314,0,388.15910437394,0,0,0,0,0,681.693563923591,0,0,0,0,235.393813850572,0,0,0,0,366.295574364543,0,0,611.98069907026,0,0,0,0,332.683807803812,0,0,0,0,0,0,0,0,0,0,0,0,0,431.309628556148,0,0,0,0,0,0,0,0,0,0,0,0,242.65954865324,415.932183247836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.202423671981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.451287095005,0,0,0,0,486.470051687443,0,0,0,0,0,0,0,0,0,0,0,0,429.177464881729,0,0,193.454212905155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.773337424254,0,0,0,0,0,0
"Gene17",0,0,326.392949912282,343.211866177217,0,0,0,317.444813440125,249.362208198262,0,489.467045689866,179.423691104173,407.66408479413,0,0,0,0,0,0,0,0,0,0,449.539222297145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.457517190516,0,0,0,0,0,0,0,120.293516179478,0,0,0,0,0,0,108.840575766646,0,0,0,0,0,0,0,0,0,347.705146036161,0,0,0,0,0,0,0,0,0,178.585602031907,0,0,0,0,0,0,0,0,0,0,0,0,0,373.495034713068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.274976002363,0,434.675788558577,0,140.815320706893,0,0,0,0,382.964142462661,0,0,0,0,0,0,0,0,0,0,202.812330989724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.477763406626,561.232069460722,0,0,0,0,0,135.153399107988,0,0,0,0,0,0,0,379.743401958391,0,0,0,0,0,0,0,0,0,0,0,0,490.537375783277,0,0,0,637.294472532608
"Gene18",0,108.034138787857,0,179.0670606142,0,0,0,0,0,0,0,0,0,0,0,0,0,114.099429502852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.047878989257,165.171861321705,0,0,0,0,0,0,0,0,0,237.677102452035,295.402274597514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.379623810707,0,0,0,0,0,0,0,0,0,0,234.716739571109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.682926829268,448.150578594408,0,0,0,0,311.957324238044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.056440723738,0,0,149.097957357984,0,0,0,249.398326537229,0,0,0,0,0,0,0,0,0,0,0,0,212.060164498099,203.915171288744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.217083446428,170.180178263737,0,0,0,233.517552736047,200.37211965078,0,0,0,0,0,0,0,0,0
"Gene19",0,0,0,0,217.767070896792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.085528683169,0,0,0,0,0,338.69124059779,0,0,0,0,257.698750161062,0,0,0,0,0,0,0,0,0,287.769784172662,0,156.929209233715,0,0,0,0,0,229.553354758313,0,0,0,540.557237289183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.154335503354,0,0,0,0,162.375737456474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.502889669794,0,0,0,0,302.623366306671,0,445.05249971154,0,0,0,0,0,0,0,0,287.943793371534,0,0,0,0,0,381.3882532418,0,0,0,0,0,0,0,0,0,422.915514492989,0,0,0,0,0,0,0,0,499.427485565328,0,0,389.195921226745,429.3688278231,0,0,0,0,0,0,0,0,0
"Gene20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene21",0,0,67.9985312317254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.311559028284,0,0,0,0,0,0,0,0,0,0,0,0,0,138.049090256495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8670390237608,0,0,223.964165733483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.466347738007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6240299921392,73.9699681929137,0,0,0,0,0,117.653979645862,0,0,0,0,0,0,62.2509960159363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.7649977447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.964177057137,0
"Gene22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7165376707176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0745103143099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0819847987337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2038301767232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.609288736269,0,0,0,0,0,400.573127705794,0,0,0,0,0,0,0,0,0,0,0,0,133.680903682909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.025408663806,0,0,0,0,0,0,258.496367445784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.760018364268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.895110115715,276.871065516437,169.201369535791,241.673257755515,312.299676194546,0,0,76.6224810359359,0,0,0,0,0,62.4664242969404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.777791529493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.357735964044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene24",0,1026.32431848464,0,0,0,0,0,0,0,0,0,448.559227760433,0,0,0,0,0,0,0,0,0,493.013080253285,0,936.540046452386,0,0,0,0,0,0,514.520923850903,1036.42533558449,0,0,1019.31689058218,0,705.166270783848,0,439.88914793472,0,0,0,0,0,790.406105205778,0,0,0,952.882750580137,0,689.042009335408,0,0,0,0,0,0,0,0,551.594516741915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.869467955678,0,0,0,0,0,0,0,0,449.988300304192,887.885906660994,0,467.678996828552,552.007793051196,0,0,514.756348661633,0,0,0,0,0,0,0,0,942.729201037002,0,0,0,0,874.529940157165,0,683.41855725461,0,0,0,0,906.244850881529,0,0,0,0,868.361144359173,0,899.390243902439,0,0,745.772277427287,0,0,0,0,0,548.649118815988,0,0,0,0,0,0,0,0,0,0,0,756.130054369351,0,515.319029326337,0,0,0,605.111411689329,0,0,0,0,635.965732669934,0,0,428.719707568031,0,0,0,0,0,462.64991636713,0,402.120270517273,0,651.327648101304,407.830342577488,0,0,0,0,0,0,0,0,0,0,632.940704262315,0,0,0,0,0,0,866.40873579015,0,0,0,0,0,0,644.05324173465,0,0,0,0,854.484461041838,0,0,879.306403109228,0
