"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene11",1013.6750502056,0,0,1188.84467414098,535.874911484948,0,0,0,0,1168.06955432728,875.02377782005,0,0,0,0,0,1071.86880325848,0,0,0,0,0,0,856.868059805893,1496.85145039744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.513382249262,0,0,0,0,0,0,0,0,0,528.478153395046,0,0,760.031295406281,0,0,0,1503.55692197213,1024.57836873309,1611.93754893382,1080.37264000567,0,0,0,0,1016.68770158463,0,0,0,931.739494107806,0,0,0,0,0,0,0,0,0,652.855153203343,0,0,667.928309028164,0,0,998.459167950693,0,0,0,0,0,0,0,0,0,0,0,553.514045418902,0,0,0,0,0,0,0,0,0,0,1205.9043519409,0,0,0,609.412030244893,0,0,759.261221174559,0,0,0,0,1616.30822008181,0,0,691.981662485944,0,0,0,652.398758851142,0,0,0,1085.52819516654,0,0,0,0,0,0,0,0,1774.88537198639,0,0,1186.46101342434,1256.0881825173,0,0,0,0,0,0,0,0,884.09640998884,1279.12650165495,0,0,0,0,0,0,0,0,1013.89985970455,0,0,0,1552.8498323628,1151.49188905275,0,1317.41973933909,0,1510.68051121428,0,0,0,0,0,0,0,0,0,0,0,0,891.282866055686,0,1225.6199972764,0,0,0,0,1252.64567405296,0,0,0,1107.06724049652,0,0
"Gene12",1013.6750502056,0,0,0,0,0,0,1269.43394166064,0,0,0,0,0,0,1321.49275821968,0,0,0,1315.56806535008,1686.71795666168,0,0,0,0,0,0,940.99129155332,0,1413.38760741746,0,975.674290155612,0,0,0,0,0,1421.95070570887,1061.36992532504,0,0,0,0,761.650878278669,0,0,0,0,0,0,0,1209.55548835803,1329.71922467141,0,0,0,1034.44708803145,0,0,0,0,1550.53040421253,0,1298.66541405322,1010.48376910446,1127.77089611566,0,0,0,0,0,0,0,1104.46112744586,0,0,0,0,0,0,0,0,0,0,0,1332.41442683207,0,0,0,0,1006.33994163228,1584.73145691942,0,0,1147.86157639656,0,0,0,779.919134700244,0,0,0,0,0,0,724.598786967957,1089.31320897008,0,0,1348.46803789366,0,0,0,1045.14283618761,0,0,636.428169289893,0,0,0,0,0,0,0,0,0,0,1367.67317939609,1569.1601480163,0,0,0,1041.53902708001,0,0,1203.30555113164,0,0,0,0,0,1145.03270499664,1008.45759771954,0,0,0,0,0,837.827931088653,1279.8339674853,0,966.420966420966,1074.52120599204,0,0,0,975.828465180067,0,0,1414.11943870336,0,0,0,0,0,0,0,981.408784534479,0,0,0,1310.15190680217,0,0,0,0,0,0,0,739.761034768769,0,0,0,0,0,893.96100808369,852.186263569037,0,0,983.522220036617,0,0,0,792.073057091383,0,0,0,1038.7862294986,0,0,0
"Gene13",0,0,0,396.281558046992,0,229.792612167519,372.045103314063,0,0,626.181616752767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.980901050804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.909035471084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716.407217802719,0,0,0,556.854883617329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.001195739392,0,866.851595006935,0,0,0,0,0,0,290.02762894781,0,0,0,0,0,0,0,0,0,570.914501228331,0,544.267053701016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.264348654442,445.163901254553,0,0,0,0,0,0,559.902950155306,0,0,0,0,0,0,0,0,0,0,0,0,587.907201109486,0,0,0,0,0,0,0,0,0,475.912345598892,0,464.637078038827,0,0,0,0,0,0,0,0,0,0,0,0,0,535.782625334864,0,0,0,0,0,0,617.788679930953,0,0,561.530819403049,0,0,0,0,0,0
"Gene14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.72658446896,0,0,348.189415041783,0,113.188021473385,133.585661805633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.318588730911,0,0,0,0,0,0,0,0,0,0,65.9717640849716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.814228664399,0,0,0,0,0,209.456982772163,0,0,0,0,0,0,0,0,0,0,93.2386443101117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene15",0,0,0,0,0,0,0,0,0,0,608.712193266121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.347052973993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.326718639263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.932661768952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.033813350306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.456982772163,276.720857834659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.296802939107,241.708881794286,0,0,0,0,0,0,0,482.240563850505,0,0,0,0,329.387146151014,0,0,0,0,0,0,0,0,350.017500875044,0,0,0,0
"Gene16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene18",0,0,0,0,0,0,1015.9693205884,0,0,0,0,1159.16692003649,0,0,546.217006730803,0,0,0,0,0,0,978.722322495361,0,0,0,0,0,0,1375.69727121966,0,1918.27487556019,0,536.77688485369,0,0,0,1141.07155396391,0,0,0,0,0,0,639.947341475901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.55413572785,982.514315540613,0,0,0,1423.57965575256,0,0,0,1058.11219348337,0,0,0,1119.38627781675,0,0,0,1280.76623231986,1189.70365563487,0,0,0,0,0,0,566.659009112489,1037.80325972303,0,0,0,0,0,0,0,1346.25740441572,0,0,0,595.201444902818,0,0,0,0,0,1267.38250308044,0,0,0,0,751.045489459759,0,0,887.23000673071,0,0,0,0,0,0,0,0,0,0,0,0,562.23510076983,0,0,0,0,729.625987374298,0,0,0,0,0,0,0,0,0,1035.42143322367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.051188015726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.207981265663,769.704433497537,0,777.947773772787,0,0,0,0,0,0,0,0,0,0,755.906872273336,0,0,0,885.653792397216,0,766.679741825054
"Gene19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.2433030701614,63.5276927800777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5285762796947,0,221.89980370402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.3645320197044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.383405062065,0,0
"Gene20",0,843.056585958049,855.135905527843,0,0,310.22002642615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.245870746037,0,0,0,0,0,0,0,1036.48424543947,0,0,0,0,0,0,0,0,0,0,0,703.576107525838,0,0,0,0,0,0,793.860809738026,0,0,0,0,0,0,0,786.1797869039,0,0,0,0,0,0,732.226244093835,0,0,748.787290149649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646.500391302868,0,0,0,0,0,833.050507543735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.122134763429,0,0,0,0,0,0,0,0,0,0,836.60577087246,0,0,0,0,0,0,0,452.033121699645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.688261161741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.144905738661,0,0,0,0,0,0,0,0,0,0,0,0,0,673.016430379376,0,639.020616823059,0
"Gene21",0,0,0,0,0,0,0,0,0,0,304.356096633061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.941179489812,0,226.142017186793,0,0,0,0,0,0,0,0,0,0,0,315.396186132272,0,0,0,0,156.378279057039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.532322624066,0,140.344967931175,0,0,0,0,0,0,0,0,0,0,0,222.56462934429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.615258195658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.655482531996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene22",0,0,0,0,0,0,0,0,0,0,0,0,220.577422675359,0,0,0,0,0,76.4865154273302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.137771424682,0,0,0,0,0,0,88.6878630659394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.45511261026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.2071297642374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.986926357159,0,0,0,0,0,0,0,0,266.286257727057,263.77193872375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591.213095370062,0,0,0,0,0,0,0,0,0,0,0,306.729648487823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.379871724699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.00466992146,0,0,0,356.228431481688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.847558192606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.318016677624,0,0,1007.38100311901,0,0,0,0,0,461.452780650808,0,0,582.036515132949,0,0,0,0,416.765896642058,0,0,0,0,0,0,0,0,0,0,366.549719851286,0,0,0,0,0,0,0,0,0,0,0,0,0,439.367311072056,0,0,0,0,0,0,0,0,0,282.304229858377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.42883934153,0,0,472.426637594258,561.718859710715,698.887991551221,0,0,0,0,332.120172148956,0,517.063081695967
"Gene24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.960786326541,0,0,0,0,0,0,0,0,0,0,0,0,0,242.612450870979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.447727314332,0,0,308.537225016198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.456508939915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.77193872375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene25",0,0,0,0,0,0,0,0,0,361.258625049673,0,0,0,0,0,0,0,0,0,430.285193025938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.671232876712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.17666638218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.956633088612,0,0,0,0,0,0,0,0,239.958407209417,0,0,0,0,0,0,0,0,0,0,0,0,150.74543618192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.734794009298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
