"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene11",1013.6750502056,893.639981115532,0,1188.84467414098,535.874911484948,0,0,477.74395653895,0,0,875.02377782005,1178.16965643053,0,0,0,0,1071.86880325848,0,0,0,0,1093.1184381117,0,0,0,0,1043.6448869955,724.747602433804,0,0,0,0,0,891.453773429986,0,0,0,0,0,0,558.008637003251,587.513382249262,0,0,0,0,0,0,0,0,0,0,923.087641075658,0,0,1013.75814627082,730.984070064133,0,1503.55692197213,0,1611.93754893382,1080.37264000567,0,0,0,0,0,0,890.15787705744,0,931.739494107806,565.355042966983,910.434172624289,0,1103.27364803762,0,723.911348702528,0,0,0,0,1465.75342465753,0,0,0,1105.85593249175,0,1153.73521776752,0,0,0,0,0,0,0,0,0,0,553.514045418902,949.338201734368,1258.67304394342,1316.26460413051,0,0,0,0,959.678729090077,0,0,0,0,642.476901425687,0,0,0,0,759.261221174559,0,0,1262.93207847479,0,1616.30822008181,0,0,0,905.724407553054,799.289520426288,0,0,1443.39054024046,847.878236413268,1225.34003185884,0,1205.83449558345,796.305144131231,0,0,0,1403.45195201274,0,1030.52943449697,0,919.015702492434,0,1186.46101342434,0,690.028160608717,0,0,0,0,0,986.292209963223,0,0,1279.12650165495,0,0,1149.94327982471,0,1118.6763710691,915.34856473345,0,0,1013.89985970455,2157.10085644893,0,0,0,1151.49188905275,0,0,1074.80653482373,0,0,1497.18609221062,0,0,0,0,0,0,0,0,1141.22681883024,1785.53312366846,0,0,1225.6199972764,1483.86130661475,0,0,0,0,0,0,1082.67860539291,0,1311.67389768944,0
"Gene12",1013.6750502056,0,0,0,0,1355.77641178836,1101.82588289165,0,0,1119.90173765399,0,0,0,0,1321.49275821968,0,0,0,0,1686.71795666168,1274.8032368917,915.168924930727,0,0,0,0,0,0,1413.38760741746,0,0,1574.89172619382,0,1337.18066014498,0,0,1421.95070570887,0,0,1293.30882853448,0,0,0,0,0,0,1297.05999733936,0,0,0,0,0,0,1117.99979672731,0,0,0,1119.84172903563,0,0,1550.53040421253,0,0,0,0,1117.75494036832,0,0,0,1748.4200057746,0,1276.08709698262,0,0,0,0,0,0,0,0,979.282729805014,1123.28767123288,0,0,1332.41442683207,0,0,903.759253917893,0,1006.33994163228,1584.73145691942,1295.85634506803,0,0,1501.62852671207,0,0,0,1060.90192038623,0,0,1025.05562091579,1597.48365365564,0,0,0,1107.32161048855,0,0,0,0,0,0,0,0,636.428169289893,0,0,1071.30613644155,0,883.885374023074,0,0,0,0,0,1367.67317939609,1569.1601480163,0,0,0,0,0,0,1203.30555113164,0,0,0,0,0,0,0,0,0,0,0,0,837.827931088653,0,0,0,0,969.575392845202,0,0,975.828465180067,0,0,0,1828.44850766335,0,0,825.74932358832,0,1131.79519222834,607.183944778218,981.408784534479,0,0,0,0,0,0,0,0,1162.99276805647,0,797.425042046048,0,0,0,0,0,0,0,0,0,0,0,0,0,1747.56978576667,0,604.725497818669,0,0,0,968.683835434455,0,0
"Gene13",0,0,0,396.281558046992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.983593836603,521.137860029997,0,0,0,0,547.485842358295,0,584.200211065883,0,0,0,613.459296975646,0,0,0,0,0,0,0,194.089960696783,0,0,0,0,0,465.611281096182,0,0,0,0,0,452.835446565417,0,0,0,0,0,0,0,0,495.908752789487,0,0,0,368.967650218668,0,0,470.27208599261,545.378717397581,0,0,0,0,0,0,0,0,0,0,0,0,420.412651186857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.334550433592,236.001195739392,0,0,0,0,0,0,0,0,0,0,0,696.761890791742,0,0,0,0,0,0,0,558.243394119836,544.267053701016,0,0,0,0,0,444.985713616563,0,0,0,0,0,276.03440260344,0,0,0,445.163901254553,0,0,0,0,491.198047883887,0,0,0,0,0,0,0,0,0,0,353.350647515062,0,0,0,0,637.130736119097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.482662423333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.457776634538,0,617.788679930953,546.115558052084,0,0,0,556.846024119388,0,0,0,0
"Gene14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.306225435489,0,0,292.547356103269,0,0,0,0,88.5896527285613,0,0,0,0,0,0,0,0,37.328057634521,0,0,0,0,0,0,0,0,0,0,0,0,0,242.295018414421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.431656905581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.571936056838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.49527157,0,0,0,0,112.085005267995,0,0,0,0,0,0,0,0,277.835660206988,0,0,0,0,0,0,0,0,0,0,0,0
"Gene15",0,0,0,0,0,344.688918251278,0,641.541884495161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.841278627275,0,0,0,0,0,0,0,429.95816176349,0,0,0,0,0,0,0,0,0,0,0,0,292.547356103269,0,0,465.611281096182,0,0,0,0,0,522.502438344712,0,0,0,0,0,0,0,260.980365065475,495.908752789487,538.807990936973,0,0,0,0,370.330029408561,0,0,476.457695850583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.40284108591,0,482.309573845041,0,0,0,0,0,0,0,0,438.15609310817,645.069935021004,582.417966429428,0,0,0,0,0,0,0,351.086077147349,0,0,0,0,0,0,0,0,0,0,0,0,0,174.956698217191,0,0,0,0,0,0,0,0,0,0,0,0,0,242.816673411574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.970184473162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.297303085466,0,0,0,0,0,0,0,34.2178651473935,0,0,0,0,37.4974220522339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.536349507857,0,0,55.2623580448178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0571525593894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5843035244107,0,0,0,0,0,0,29.7689926172898,0,0,0,0,0,79.2254915941753,0,0,0,0,0,0,0,0,0,0,0,0,39.5606134532459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene17",0,0,0,0,0,0,0,0,0,0,19.0222560395663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene18",0,0,0,0,0,0,0,0,0,770.685066772636,1103.29085029485,1159.16692003649,1396.99034361061,0,0,0,0,0,1193.18964066635,963.8388323781,0,0,1262.71362346918,0,1858.16042118303,0,1420.04140361683,0,0,904.306306632182,1918.27487556019,0,0,0,0,629.312476119839,0,890.792615897805,0,0,0,0,0,0,0,0,0,0,0,1168.33348911113,831.569398246145,0,1201.75560819284,1016.36345157028,0,1055.13602979208,1241.29370388249,0,0,0,982.514315540613,0,1284.84982454201,0,0,0,1560.08974898331,0,1058.11219348337,1620.09560168105,1090.558726058,0,0,0,0,0,0,0,0,0,0,739.72602739726,0,1024.15674050985,0,1037.80325972303,1134.05238828968,0,0,0,0,0,1511.65566075265,0,0,1275.24785059032,0,0,0,0,0,0,0,1267.38250308044,0,900.778230494485,679.157254432978,0,0,0,0,0,898.456122336719,0,554.446662231093,783.296208356791,0,891.928051137208,0,0,0,1220.47763557198,0,0,0,0,746.003552397869,0,0,0,0,980.272025487073,0,0,0,0,0,1254.55281262647,0,0,601.142170123234,0,0,0,0,0,0,0,0,0,0,0,885.991307255099,0,0,0,0,829.099899000558,606.051188015726,0,801.027524963056,1244.87404803749,0,0,896.004527180769,0,0,0,0,1010.08060443223,0,0,762.13554287501,0,0,0,0,0,0,0,0,0,0,631.458094144661,0,0,0,0,0,0,0,608.528764686608,0,0,708.1132981277,1081.87227543195,0,885.653792397216,0,0
"Gene19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7738459491818,0,0,0,211.672210462655,0,0,142.290883219839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.964086267008,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3708273543305,0,0,0,0,0,137.673621734076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3642456930408,0,0,0,0,0,0,0,0,0,0,0,322.667383705297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.366628710643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.030724915987,0,0,0,0,0
"Gene20",0,843.056585958049,855.135905527843,0,0,310.22002642615,0,0,1225.62161996538,0,0,0,0,0,0,0,768.172642335245,0,0,0,0,0,0,839.380956544548,911.875021506486,0,0,0,0,0,0,0,0,0,0,0,0,0,766.547851749645,0,0,626.68094106588,0,713.084180501719,0,0,0,0,0,724.366763248902,1179.31660114908,0,0,0,0,786.1797869039,0,0,1525.99807006126,0,0,0,0,0,0,0,0,0,0,0,0,516.896039284099,0,0,0,0,0,465.065974475449,0,0,0,0,0,645.664032060559,0,0,653.312788906009,0,0,0,0,0,0,0,0,719.897980171953,0,0,0,0,0,0,0,0,0,555.130769955904,0,0,768.114705129299,0,0,0,0,0,0,538.516143245294,0,0,0,0,767.584666914775,0,600.554059551715,0,0,0,0,0,0,555.150207784792,0,0,0,0,0,836.60577087246,0,0,0,0,0,0,0,0,0,0,0,0,1106.88343133864,0,0,0,568.371782012705,954.046748290666,246.387524095251,0,0,0,652.670510170782,0,0,0,0,430.298571686354,801.688261161741,0,259.240056292126,0,0,0,0,392.089208136635,0,473.346560180476,0,0,0,0,0,0,0,0,324.144905738661,0,0,0,0,0,0,912.098234341179,0,0,0,0,0,0,673.016430379376,0,639.020616823059,0
"Gene21",0,0,0,0,0,0,0,0,0,192.671266693159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3445045305746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.166075622899,212.532322624066,0,0,0,0,262.936474547749,0,0,0,201.171027136913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.704103076446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.426727039099,0,0,277.223331115547,0,0,0,285.681636384413,0,0,0,0,0,0,0,0,0,0,0,0,214.434505575297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.024352363794,0,0,0,0,0,0,0
"Gene22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.771368086795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.971484623249,0,0,0,0,0,0,0,0,0,507.45511261026,0,0,0,0,183.86329223448,0,0,0,0,0,0,0,0,0,0,183.059659142915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.267001592942,0,0,0,0,178.613955703739,0,0,0,0,53.7844052117089,0,0,0,0,0,0,0,95.7801981281813,0,0,0,282.680518012049,0,145.055582661902,0,0,0,0,69.0540969795738,0,0,0,200.422065290435,0,0,0,0,0,0,0,136.793558977566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene23",0,0,0,0,267.937455742474,0,0,191.09758261558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.80109891962,0,0,0,0,0,445.726886714993,0,0,0,0,0,0,0,0,0,493.673663424267,0,0,0,0,0,0,0,340.953647351643,0,0,0,0,0,0,0,356.875611581189,660.126805753849,0,0,0,0,0,0,0,0,401.013762792339,0,0,417.90421038492,0,0,0,0,0,0,0,0,0,0,0,505.398575694923,0,0,0,0,0,0,0,0,340.10713374713,232.646673152574,0,518.026073979057,0,0,0,0,0,0,0,0,0,0,371.850887793995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.887415364697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.441715669319,451.53521974714,0,0,0,600.696100775605,0,0,0,0,0,0,0,0,0,444.179170773011,0,495.334270740125,0,0,0,0,0,0,0,342.420915875238,0,0,0,507.452299483848,0,671.039837854864,0,0,0,0,0,0,0,0,0,367.561975033013,0,0,0,0,0,381.837273681866,599.862470555531,0,0,0
