"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene145",1671.22679878725,0,1822.42825294596,0,1417.85508202127,0,0,0,0,1803.57435645188,0,1694.84096255278,0,0,1519.28455509133,0,0,0,1614.74723901795,1299.07345496227,1850.3700740148,1262.42058967259,1320.39726735174,0,1737.66738839624,0,0,0,0,1359.45621751299,0,0,0,0,0,1531.22456580817,1828.0143194455,0,0,0,0,0,0,1363.85199240987,0,0,0,0,1607.41301059002,0,0,1872.05604090342,1854.17937007678,1845.75977499309,0,0,0,0,0,1348.13224784692,0,0,0,0,1558.27679408682,0,0,1396.48773768986,1387.68430182134,0,1069.24525231864,0,0,1796.7814176345,0,0,0,0,0,1179.79185100914,0,0,0,0,1306.75500636183,0,0,0,2116.10574304875,0,1584.4230218574,0,0,0,875.702751458045,0,0,0,0,2057.63695423492,1952.73045586156,0,2152.77655238129,0,0,0,0,0,0,1962.01412006883,0,0,0,1339.33595948227,0,0,1372.01753505337,0,0,1315.14378251055,0,0,0,2049.24594153245,1965.47712960116,0,0,0,1560.0624024961,0,0,0,1631.83748230788,1773.71986857027,0,0,2003.80723374411,0,0,0,0,1899.76631193154,0,0,1283.31688055281,0,0,1901.0149766919,0,0,0,0,0,0,1754.47390846659,0,0,1522.68489745183,0,0,0,1644.58656920968,1551.47199084377,1805.80437119312,0,0,0,0,0,1499.02052636062,1519.81870733991,0,0,1914.75047868762,1910.726606868,0,1360.76727600623,0,0,2134.05539365291,2470.60520810791,0,0,1994.74554831176,1701.08394651476,1343.4325340976,0,0,0,0,0,2008.01186644198,1639.67706169871,0,0,1736.44607370249,0,0,0,1213.02238221944
"Gene146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1085474997947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene147",16830.5849293796,17492.2123712046,13482.4303761633,14453.9889923358,24680.5704393702,18684.6212986045,16924.2714677408,29894.0500591818,25394.6607157616,11992.5983182255,14695.2020397126,19081.5715266718,19695.3855717878,20550.4756626951,16263.250578364,18804.8082784925,23328.025477707,14833.9785586659,25093.4078238629,20804.2793007928,18637.0607454824,30277.732529728,16545.1518456857,18552.7094125872,15473.514363338,21415.5881428435,17817.5548074555,15795.6727278594,14525.7654966393,0,16912.1730621744,13874.2185046676,19930.5512749389,15298.7491902128,14670.8813685385,20292.1742009353,12384.7970142433,15590.7048043759,14092.9812787818,17155.4406878,21787.4429068103,14095.8633896304,16989.6957801766,18471.2998102467,24928.0554973223,17036.9539198085,23435.025862979,29293.3048300648,19723.9031770045,16685.7469948483,15336.1165544858,0,23245.6849886136,21722.2068757691,25699.8789105565,0,21650.8262018378,15865.5208234961,22816.7202572347,14724.7454255124,17844.0142139444,18985.4145732469,22233.7849466669,23391.3005387884,0,11628.9759146902,17955.2573472776,21616.8649806787,26452.7320034692,23513.7455539397,18816.3919946073,14100.5683669406,17965.1062359648,0,21612.4653107317,16053.457853635,17084.1800492744,0,16075.244124049,0,27770.8747514911,14849.8368515682,17974.5525386582,22012.7225298613,0,14442.4540976265,17547.4360984789,29206.1945150828,17940.2200127589,21317.3280902365,15519.7098406032,15269.0947488393,16757.1224968688,13337.0203352336,17356.4285338985,18464.4913627639,14005.4367096088,15733.9175463055,17255.7172557173,13062.5267319408,0,15168.0852075508,11116.7969508214,10942.8180129361,13582.4717822252,10366.7566861225,0,12994.2345400802,15468.9954471631,17497.3062511056,12574.6305993796,0,11500.3916542049,11952.7293190771,11746.864694413,13270.3412073491,13904.2264832848,11841.0104328903,15692.2737237214,12248.5032878595,12571.1170919497,0,16171.7694924526,10886.6190643911,10963.8860290677,12393.4395848777,20221.7096942192,10889.1928864569,10985.9856579137,7534.70609485473,13148.2681494178,10650.1124811345,11589.3764049621,12517.8098921229,16771.4884696017,15456.4063421573,11438.399625956,0,12535.571485177,14851.4851485149,13944.5155067206,0,0,13581.1516691875,11727.5419545903,12810.6865214059,11099.7639416718,17836.4796508745,8807.20478280149,12262.5631161337,12209.4460929773,9362.43423290055,0,16035.8141077266,9808.34461209417,14506.7698259188,11222.8294880888,10767.5574891237,8227.13586179628,9172.92728736249,0,15641.8455915943,0,11150.1254030813,12139.6054628225,11361.1444682295,9117.00456752902,9157.06390496102,9906.70385688179,12690.5715015757,13393.402358433,7690.58128226229,13481.3915155721,9228.75230718808,10960.1401199512,0,16329.2073120748,9019.24016533073,10949.3371212121,12276.5552215517,0,12153.035782104,14472.2283691082,18512.2117349421,13035.0502413166,13882.1361856752,15041.4589991731,13201.16359957,13555.577869264,15827.1702186629,9510.11992914598,14207.4407434689,18426.8469790902,0,7567.98984424589,10482.9892597595,14164.5615301335,11626.7670529185,12617.8615137986,11132.4150884332
"Gene148",0,1198.09673775374,0,0,0,0,1043.36010482129,0,0,0,0,0,0,0,1173.99261075239,0,975.31847133758,614.20488385944,0,1012.51313401471,0,0,0,950.042124509294,0,0,0,661.514383904226,0,1199.52019192323,581.810488456351,613.777156070684,0,0,0,910.457849939993,0,975.507786642511,0,0,0,0,0,0,0,0,0,0,0,0,0,805.185393936954,796.426038153785,1067.27606037016,0,0,0,0,0,1138.71364623963,765.837519911776,1080.96586583843,0,0,0,0,0,899.10854344416,0,0,650.844936193952,868.841183072078,0,0,816.924758826992,499.154657434989,0,0,0,0,0,849.037757208497,0,0,1054.57421566043,951.634572324228,0,0,0,776.11631396492,1469.88641786771,0,0,957.202416404322,0,0,0,1145.19020115515,0,0,0,0,0,0,0,0,762.485703393061,0,0,498.5445714929,0,0,0,832.864378165447,770.286209469706,755.905511811024,920.255663755312,0,0,0,834.667665996661,534.812041715339,0,592.360154974224,0,0,892.790714976564,1112.63109895121,983.232606615189,0,0,911.239570578352,0,0,0,0,0,579.825689901973,0,0,0,0,619.732275656916,0,0,0,0,0,0,0,0,0,0,0,0,927.910502378587,0,0,653.91283189878,0,0,0,1678.64182615884,0,0,0,0,0,0,987.990801464952,732.769733896028,0,0,0,0,0,311.500942700221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.863336751135,0,613.496932515337,0,775.68820781549,665.205822507435
"Gene149",0,1523.29442371547,0,0,0,0,1358.7945551161,793.902826294062,743.86312918423,866.652612840512,0,0,0,0,0,0,855.891719745223,0,0,0,0,0,1113.72639072277,0,855.042683179104,1749.32691913463,0,0,0,0,0,1127.637100688,0,0,650.799553737449,0,0,888.408877120859,0,870.299066406456,0,0,0,904.293168880455,0,0,0,944.945317098863,0,829.994275901546,923.007014853313,0,0,1067.27606037016,0,0,0,1019.92633865332,0,0,765.837519911776,0,0,0,0,896.304467733039,0,0,0,1401.71359486973,0,0,0,0,0,0,1007.06745553617,783.301179303442,0,0,0,0,821.867770607573,0,0,0,0,0,0,1034.82175195323,839.935095924406,0,878.165354217353,0,402.823265670701,0,0,1107.84704242183,0,855.422104569572,0,0,0,1044.11026889229,0,672.034647119585,0,0,0,0,0,1135.68857672013,694.296090578936,0,0,0,0,0,962.038891605028,0,800.599597996798,0,0,0,0,1065.60415122313,0,0,760.366549115746,722.506063890179,0,640.715323062904,0,930.475996627025,0,0,0,0,810.48953567955,0,0,0,0,1044.70397455288,927.936821322804,0,0,0,581.030871087598,961.769656167348,0,0,777.973852488568,0,0,0,0,0,0,0,0,676.107811786204,0,0,0,877.147183208897,505.497282952104,0,0,0,0,0,0,0,0,0,967.292401016477,0,1479.64015151515,0,0,0,0,0,1325.26307461033,1138.71900509225,0,0,0,0,0,0,0,947.831361844101,0,0,0,0,0,1173.8926279543
"Gene150",0,0,0,0,0,0,0,822.772019977482,0,0,0,0,1540.02656192602,0,0,0,0,0,801.48038141037,1299.07345496227,0,0,1423.73270566623,0,1599.75727820607,0,0,903.531841430162,0,0,0,0,0,0,0,0,0,0,0,1186.77145419062,0,935.884699005083,0,0,0,1290.39497307002,0,0,0,0,1306.40992871546,0,0,0,1355.47884549348,0,0,0,0,1531.37352425329,0,0,0,0,0,0,1608.9553771631,0,0,1454.27785467734,0,0,0,755.169001614499,0,0,0,0,0,0,414.181577203446,0,0,1304.28813326621,0,0,0,0,0,0,0,0,0,0,1698.86333782861,0,0,0,790.02079002079,820.742830059995,0,0,1394.01104621411,1518.70584566152,0,0,1470.50814225805,995.053996312447,0,0,0,1065.80004892197,0,0,854.536263630455,0,0,938.746773057968,0,0,0,0,0,0,0,903.446997776131,1354.06591771446,1057.91153670771,0,0,1755.88954618617,1053.62075348122,0,0,0,0,968.506829642988,0,0,0,0,1227.28266169029,1198.14906627004,0,0,0,0,0,1529.02860812526,1337.46092810772,911.844708209693,1440.37449736932,0,0,0,0,1606.24139513538,0,0,1240.94445935068,0,1352.21562357241,1157.24550136708,0,0,0,0,1458.64734769291,0,0,1736.93566553133,0,0,0,875.7496948145,1509.09228099298,0,1122.4530220397,1006.1553030303,0,0,0,0,1143.32976549577,336.26078012501,0,0,0,0,0,0,1463.1242242919,0,0,0,0,992.421508480693,0,0,0
"Gene151",0,51.3470030465888,0,0,0,0,0,0,41.3257293991239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4734345351044,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4376239493814,51.4469453376206,0,183.801004778826,0,0,0,0,0,0,0,0,0,92.9778480277074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6457094457483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.188298057253,0,0,0,0,103.215151984311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.760782058654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.882250560632,0,0,0,0,0,0,0,0,0,0,0
"Gene152",11136.5821193522,9054.18820388183,11164.584734067,12893.7126005178,12183.6616931828,10693.5675511963,0,0,0,8994.4487386691,0,9759.94623263153,9748.79199751335,13269.2958960623,9875.34960809364,10957.7477998531,0,11204.5860631328,10006.7182914324,9418.28254847645,11418.950456758,10079.0030949666,8266.83506515874,0,9584.75265821737,0,0,13440.0361412737,9241.9716206124,11941.8899107024,0,9863.25615918239,0,10913.4399760801,8460.39419858684,12111.8483673835,0,10207.9921959377,12172.2629764191,9546.917031489,10689.2085350058,12728.0319064691,9936.21197252208,11770.6356736243,10863.143450668,10435.368043088,11590.8371160139,9929.6712829569,0,11863.1940469376,10252.4779188322,0,11000.6346519992,13887.1449737576,12578.8436861795,8644.50583726941,11377.5288874867,0,11961.4147909968,7198.76443025052,8516.11322141894,10977.1322432325,10646.6008925534,11958.4738709536,9322.08064427161,8894.09817981246,10886.1236156993,0,9314.83087597571,12545.3366740841,0,10896.7165043623,9923.03410683096,9400.55205458049,10932.3754490083,11061.9112792851,0,10240.9376405228,0,10154.6370033287,15055.5003313453,0,9116.64434433216,14141.22923436,11726.4067676154,11792.8048962532,12529.4025403795,12060.1178602427,10751.6843268139,0,9239.28605516846,11229.7403751069,0,11167.3615247171,0,8272.5527831094,11050.703226569,10393.8458474407,8814.96881496882,8600.46007837516,10477.4089286917,0,7252.38658220254,9071.55545310318,7208.57440956085,8985.35213371,0,11516.2866926161,0,11080.5551535035,10039.6918048097,0,8616.39250872321,8317.38885762521,9760.97056062393,8566.92913385827,9503.7312184185,9046.10526764951,9131.48390556248,0,10186.3523319593,9682.9127552672,12633.1264851189,9605.84035093337,10215.1328368387,9173.46182357302,12186.5932594301,8353.85316917465,7734.76317203949,9340.97125458017,11455.0889441669,9724.63479226586,8475.56406627258,7865.42990898782,0,11310.4118238906,0,8334.99429234087,7510.53636396383,8628.44905180173,9897.46063033404,7918.49498159076,9626.5080152041,8388.81698969329,5646.59427443238,9156.35607138947,9877.61798730977,11571.3955102985,7201.72474426997,10504.3279634528,8840.2571711177,10782.8035289175,7855.63841293334,8148.18323937657,8621.98606446438,0,10555.3005966039,8794.28216283406,11420.663645488,8535.68553796619,8343.49947716975,8789.40155322065,6663.69937050931,9229.66678609817,9848.25493171472,10139.40374876,0,9578.45091651675,8834.9661303398,0,8901.79528584805,8079.59901249345,0,10246.5025616256,0,10054.3273221157,7426.83826543159,9428.60538513344,9982.63888888889,8719.79623213015,10026.6897496934,9147.80139033371,0,11335.9929940644,0,10913.7900150976,9163.44456116041,9928.5398090179,10141.5804799679,12486.6891310373,9829.54380462874,8960.37455980142,8666.86446897887,10217.6220806794,7779.56805494523,11426.2439170793,0,0,9687.483839829,0
"Gene153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.700006668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.086853849387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9077420772011,0,0,0,0,0,0,205.254515599343,0,0,0,0,0,167.608065300102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.3606597477024,0,0,0,0,0,0,0,0,0,0,0,0,294.153039804254,0,0,0,0,0,0,0,49.9542086420781,0,0,0,0,0,0,0,0,0,0,0,0,136.866308989379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2071927521434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene155",0,0,0,0,0,163.082729538942,0,0,0,0,0,0,113.029472434937,0,0,0,318.471337579618,0,0,0,0,0,0,0,0,0,0,0,0,0,304.128209874911,0,0,298.998355509045,0,0,152.334526620459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.255264274006,0,0,0,0,0,0,0,0,0,0,211.132437619962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.937916762474,199.333656064015,0,0,0,0,0,0,0,0,0,319.429733864595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.450349265004,0,0,0,0,0,0,0,0,278.711369784409,0,0,0,0,0,0,0,0,0,0,94.8586605957124,0,0,0,0,0,0,0,0,0,0,0,0
"Gene156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5963353369922,0,0,0,0,21.4376058481789,0,0,0,0
"Gene157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0848672422219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7094296608905,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9002294485323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.177325200911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene159",0,667.511039605655,0,0,0,722.2235165296,0,1414.5904904876,0,1007.19087438222,0,788.977689464226,0,0,397.085735989779,781.57972894815,0,0,0,401.184449326583,0,0,734.829783569665,0,0,0,0,693.783378241017,0,666.400106624017,0,0,0,0,0,0,0,0,0,738.435571496387,0,0,0,0,0,0,0,0,0,744.132799084144,0,0,647.09615599995,0,650.629845836873,0,0,906.601189914062,0,0,0,791.693310191529,0,0,799.823487230404,827.357970215113,0,1358.22779967096,0,911.113836665323,0,760.236035188068,0,833.289932815999,0,837.291683439337,1061.01749779704,638.24540535836,0,716.302195255551,0,0,0,846.643174225436,1066.03697887413,1100.9105836692,0,0,0,931.339576757904,0,0,0,0,0,633.397312859885,0,0,0,0,0,0,0,0,0,0,953.107129241327,0,0,0,0,0,0,0,0,0,0,640.054617994069,0,0,425.850849998297,0,0,0,0,0,0,0,0,0,0,0,0,596.086185339188,386.721214711689,0,801.522893497646,398.630161807607,0,481.082591017722,650.045083771939,0,0,0,0,465.345450563889,719.894192295458,0,0,0,0,880.228859503471,0,0,434.441158286965,601.181452245282,417.205557178022,0,0,570.163670512477,0,511.649154865235,457.811407134228,0,0,0,0,761.73805935074,632.050454114511,0,0,0,0,0,0,0,836.134109353226,0,0,0,0,0,0,0,0,511.78382251337,0,0,0,0,0,0,156.159720161781,625.568698817106,0,0,0,0,0,0
"Gene160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene161",0,0,636.96521462189,0,0,652.330918155767,0,0,0,0,0,0,480.375257848484,754.287121701918,0,640.895377737483,0,0,0,0,0,0,0,0,0,737.997294009922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.340583858042,582.204424753628,462.981601513749,0,602.6970693855,0,0,0,0,0,0,0,0,840.52112309632,0,0,0,0,0,0,0,511.378164152391,0,0,0,0,0,0,507.695208807787,319.507957745073,463.489655753592,0,0,410.933885303787,0,0,0,0,746.143655494815,0,0,0,754.23629385046,0,0,0,0,0,672.176857199761,0,416.151294114927,0,0,547.016992818196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.476060191519,0,0,0,512.572258450323,0,0,0,0,0,0,0,465.563797759086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.468707172225,0,530.275886778932,440.060698027314,0,0,599.666131829306,0,0,0,0,0,0,0,0,360.68530207394,0,0,0,0,0,0,0,0,409.427058010696,0,0,401.646751681896,393.855848759354,0,0,0,0,0,0,0,0,0,0
"Gene162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4034319226731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.492633473874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene163",0,0,0,0,0,0,0,0,0,0,0,0,339.088417304812,0,0,0,0,0,0,0,0,0,482.232045467593,0,0,532.998045673833,0,0,0,0,0,0,0,298.998355509045,0,0,0,0,0,0,0,647.920176234288,265.783447824665,0,0,860.263315380012,0,0,0,543.789353176875,0,684.407584846411,0,426.910424148063,0,0,0,0,0,0,0,0,0,0,0,528.5898143041,0,0,0,490.599758204405,0,651.630887304058,0,0,0,0,0,0,0,547.760502254245,0,0,0,0,0,634.423048216152,0,0,0,776.11631396492,324.520377970793,0,0,0,0,0,0,398.327026488747,0,0,0,0,0,759.352922830759,0,0,0,0,0,0,0,0,0,675.295441755768,0,0,0,0,0,0,0,253.332019759898,0,0,427.858966988007,0,0,0,629.268868233721,275.240405291497,0,0,0,0,0,0,0,0,0,217.263105620907,0,0,0,0,0,0,0,611.630905544351,0,0,0,0,0,0,0,0,0,714.729645742697,0,603.702709954387,435.691878703381,0,0,0,819.423368740516,0,0,0,0,0,474.943346043722,0,0,0,0,0,0,382.954560460602,0,0,0,577.929690725054,0,0,0,0,0,0,0,656.426414598924,725.963353369922,0,0,0,0,0,0,0,0,0
"Gene164",428.8989129631,0,0,0,0,0,0,0,723.200264484668,0,0,0,0,0,897.75905528124,0,0,0,0,916.99302703219,0,0,0,0,0,0,0,0,0,0,0,984.898227183191,657.50272247221,0,725.176645593157,482.81855678636,0,0,0,0,0,0,0,0,0,598.444045481747,0,0,0,643.961076130509,0,0,0,0,921.72561493557,0,0,887.713665124186,0,0,0,608.994853993484,520.322600012007,0,0,0,0,0,537.727666955768,578.206857883763,0,0,0,0,0,0,953.117413275307,0,0,0,0,0,0,0,0,0,0,0,0,0,878.11396392097,0,0,0,0,0,0,0,0,0,848.427715305367,0,0,0,0,0,326.779587168455,1068.21973133542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.39124487004,0,0,0,0,1049.03838148364,0,407.07496285441,0,0,0,432.26108569576,822.496042707719,0,0,0,545.740882229118,0,0,0,0,902.126878793902,0,0,0,0,0,0,0,0,916.718458669981,1094.92381155145,1173.86638046686,0,0,597.698225980797,0,0,0,0,680.702095590023,577.089545061075,0,1302.70174914849,0,0,0,0,980.909982645439,0,765.909120921204,0,0,1009.88242083243,0,0,0,989.002294485323,0,0,0,0,0,972.790893515695,0,0,0,0,0,0,0,0,0
