"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6685668365938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.403104005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.267166483356,0,0,0,0,0,0,0,0
"Gene13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.262299787588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6523304466284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene15",0,0,0,0,0,0,545.944240894863,0,0,0,0,0,0,230.904220929159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.662829521104,390.479732242469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.711701274396,0,0,0,0,0,0,0,503.745236322222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.547179862822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.059266753641,0,0,0,0,427.687113111986,661.964711263029,0,635.813004049125,0,678.158562934692,0,0,0,0,0,521.453116016633,0,0,0,0,774.113639882335,648.006856330609,0,0,0,0,0,0,362.391056188733,720.435142826267,0,0,0,0,0,454.096742349457,0,0,0,0,0,0,0,0,0,0,470.48983219196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.609091697753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.100347038409,0,0
"Gene16",0,0,477.723910966418,0,0,652.330918155767,0,620.687664193539,0,0,0,0,0,0,0,844.106107264002,0,446.694460988684,0,0,0,0,0,0,0,614.997745008268,0,0,0,0,0,0,0,0,0,0,0,0,671.094346608659,0,299.95228031904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.707891312064,0,0,0,0,0,700.434269246933,0,786.033427105742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915.628953852301,0,0,0,839.677563815495,0,0,0,482.916817578172,0,486.063389370297,0,0,858.188696428884,0,0,0,395.010395010395,0,0,0,0,0,0,0,0,0,0,0,416.930722791101,0,0,0,553.643213056351,0,518.689555934812,0,0,0,0,0,0,624.379622810669,0,0,0,0,0,0,0,0,0,0,0,0,784.824499883111,507.347478664227,432.26108569576,822.496042707719,0,0,0,0,0,287.419248877696,0,727.344860647337,0,0,0,660.171644627603,0,0,568.1153608368,0,417.205557178022,0,0,0,0,0,0,0,0,0,0,0,0,0,814.188593217809,0,0,0,0,0,786.949749979506,660.266483552762,0,0,0,0,0,0,632.961468470607,0,0,0,0,0,0,373.348939991726,0,0,0,0,0,0,0,0
"Gene17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.306730196546,660.042667043834,592.224663291623,400.080016003201,0,0,0,0,0,595.286969373512,0,0,0,0,0,0,0,0,0,0,766.470403790545,0,0,981.662008316859,0,0,0,419.279220902975,0,0,0,0,0,0,0,0,0,0,0,611.271049414363,0,0,0,0,0,0,0,0,0,975.643154237201,0,0,0,0,0,499.030728776799,0,0,0,0,0,0,0,538.43605036448,0,0,0,0,0,674.29825936961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089.26529056152,702.391056220551,0,643.283318055355,0,0,0,0,0,0,0,0,0,902.93453724605,0,0,0,0,0,0,0,0,904.573998085974,0,0,512.572258450323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.912478961289,0,0,0,0,0,0,0,0,319.352778369172,0,0,0,661.283143638329,0,0,0,0,534.837360820732,0,0,325.675437287124,0,711.373297475492,0,0,0,918.108041642758,0,0,0,0,941.199782037945,0,0,0,0,0,0,568.999564882686,0,1045.38722885269,0,0,0,292.954445583712,771.753810534439,739.805124503789,0,0,0
"Gene19",0,0,796.206518277363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781.715306730197,0,0,0,0,0,0,593.013473817766,0,0,0,933.532486930545,0,0,0,0,0,0,0,822.606443750476,0,0,0,0,763.105985342606,0,0,0,0,0,0,0,0,0,0,684.428626538409,0,0,0,0,0,0,0,0,0,0,0,0,505.607648464791,0,0,0,0,0,0,0,0,0,982.207551726914,1061.01749779704,623.739827963852,559.138926053877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.16072495519,0,0,0,0,0,0,0,0,0,0,0,353.805824930445,0,821.190201628403,0,0,0,0,0,0,0,0,800.599597996798,0,700.890643964648,0,0,0,0,0,0,0,857.041326114676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896.991947932746,0,0,0,0,0,0,773.916159082766,546.282245827011,0,0,0,0,0,0,0,0,0,398.0680430975,0,0,0,0,0,0,0,0,0,0,0,0,996.01593625498,619.205408842923,0,0,0,0,0,0,0,0,0,0,0
"Gene20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8506462078979,0,0,0,0,0,186.592029854725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.928895612708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.06084174527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.672571691241,0,0,0,0,842.490185885601,0,0,574.759832498563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.937914848891,0,0,0,0,0,0,0,0,440.203345545426,0,572.431214923033,0,0,0,414.086839925859,0,0,0,0,0,0,0,620.552705609796,0,0,0,0,0,0,0,0,989.531795218999,0,0,341.683600985487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.203454894434,787.928928810621,547.699661422027,0,0,0,309.067566925015,0,0,0,460.468184137493,0,0,0,0,0,0,0,0,0,0,0,0,0,608.49936205712,0,0,786.365112740824,592.360154974224,0,0,0,0,589.939563969113,0,0,0,0,0,0,0,400.761446748823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.679341260253,0,0,0,686.03202686357,0,0,0,0,329.168848657141,329.660796391082,0,0,0,0,0,0,0,0,0,0,0,534.061239022075,0,0,0,0,423.030356074862,0,0,0,0,0,0,0,0,0,0
