"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5407400500412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.95652358061,0,0,0,0,0,0,0,0,0,0,0,937.97800802332,1669.47488831522,0,715.69906959121,0,1006.13261786125,0,0,0,0,0,905.529272619752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.252859612343,0,0,0,599.746392953837,0,0,0,722.12593876372,0,0,816.680278004633,0,0,0,989.795349355936,0,0,0,0,862.464701545481,0,0,0,0,670.260403297111,0,0,0,0,0,0,0,0,0,853.701538518642,0,0,835.451588246796,0,0,0,0,0,1122.39666329486,0,1035.64968784643,915.605095541401,0,0,0,1223.55485367138,0,0,0,0,0,0,0,0,0,0,0,0,0,867.918573457472,0,0,0,0,0,0,0,0,0,0,0,1176.61824228923,0,1045.70753921403,0,1026.7169609178,1120.58650358018,0,0,0,0,1112.25039537026,0,0,0,781.517120109412,0,0,983.738205179683,0,1177.51431567062,0,0,0,0,0,0,0,1047.75559722069,1137.33955388436,0,702.436915761604,0,1311.04555883317,944.4892202297,0,0,0,0,0,0,0,0,1009.45592385818,686.445448180233,0,0,0,0,0,0,0,1192.94009428539,949.129709290755,0,0,0,0,0,0,803.821242522144
"Gene13",0,0,0,0,0,0,0,0,0,0,164.832900646969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.261752125124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2022826064564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.932112068965,0,0,0,0,0,0,186.488880600494,0,357.77227132389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.722649319929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.03275670285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.941628264209,0,0,0,0,0,0,0,0,0,0,0,0,285.33771757001,0,335.52042946615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.423025435074,0,0,0,0,218.846315175168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.863792061253,0,0,0,0,0,0,292.730525288665,0,0,0,0,0,0,148.446262452992,0,0,0,0,0,0,0,0,0,0,0,0
"Gene16",0,0,0,0,0,0,0,0,0,0,865.372728396588,0,1011.4599393124,0,0,0,0,0,0,0,0,0,0,0,1114.11302676657,0,0,0,0,0,855.978434453771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960.969840331165,652.424845676431,921.85135581723,0,0,0,1066.67445972208,0,1158.36741698367,0,1520.83138782534,0,0,0,0,1308.41653155844,0,1615.64205285458,0,0,0,0,1353.71328695295,0,0,0,1075.16528660376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.564701520208,0,0,0,0,0,0,0,0,0,1039.28882950096,0,1314.80402762753,0,1175.4992373249,0,0,0,0,0,0,0,0,1330.80672925316,0,0,0,0,0,0,0,0,0,0,0,0,1244.11871154542,0,726.093375608103,0,0,0,0,1508.21365001291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.02409638554,0,921.082358665995,0,987.118907372645,0,0,1606.88016295123,0,0,0,0,0,0,0,0,875.700147051534,975.186910824575,0,0,0,0,0,0,0,1297.09852911545,0,0,0,0,0,0,829.40315498455,1185.40544884674,0,0,0,0,939.420098512162,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene18",0,0,0,0,0,0,1065.71294389654,0,0,0,0,0,0,1554.0651071487,1480.11930658653,0,1532.95861011753,0,0,0,0,1362.05347113008,0,0,0,0,0,0,1466.27565982405,0,0,0,0,0,0,0,0,0,0,1948.38379966782,0,0,0,0,0,0,0,1095.78557389595,0,0,0,1592.70570013297,0,0,0,1427.44700436238,1065.097302957,0,0,0,0,0,989.168603788516,993.04865938431,0,0,0,0,1490.26361107431,0,0,0,1263.76215567836,0,1133.35222253704,1552.39741373792,0,0,0,0,0,0,0,1669.28651912029,1023.71980571105,1398.84904825144,1926.28959121748,0,0,0,1186.85772181213,0,0,0,0,1638.98460386904,0,0,0,957.757106993078,0,0,0,0,0,0,0,0,0,568.877997549449,0,0,0,657.918783581271,0,0,0,0,0,0,0,665.938118980944,0,0,701.230546507419,0,0,0,0,0,0,0,488.694246565043,0,0,0,0,0,0,0,0,0,0,0,691.917951922862,0,0,0,0,0,573.504110112789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986.022320944848,0,0,0,0,0,0,0,0,1560.42304802635,0,1139.97588512551,0,0,0,0,0,659.236521703302,0,0,0,0,0,0,0,0,574.910888812234,933.821165592517,0,0,602.655572619997,0,0,0,0
"Gene19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.246683601468,0,308.919343967648,0,0,0,0,506.558118498417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.152881090131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.736410914013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.126143801108,0,0,0,0,0,0,0,0,0,398.366696544169,0,0,0,0,393.414840818303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.057513914657,0,0,0,0,0,0,0,0,0,0,0,122.112050017096,0,0,0,0,322.606661827567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.307367051553,0,0,0,0,0,0,0,0,0,0,287.455444406117,0,0,0,0,0,0,161.647511436561,0
"Gene20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.548168249661,0,0,0,166.08536787909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7535179135259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.373453781628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene21",0,16474.8781228944,12529.7473979987,13494.1426523652,14251.8624592987,0,13800.0794768975,14637.0606392512,16621.1293260474,11420.4789065444,0,13267.039161149,11479.5793112252,0,0,12140.6024595432,0,12992.3103651444,10876.8857758621,11713.2373694609,0,16386.7670186475,12769.7422756824,14038.4792414618,12491.9923126201,15898.1770711921,13731.3432835821,14708.415598871,0,13958.9602045203,0,0,16098.4242734387,14970.208130457,11241.3056653872,11763.6147222952,0,14524.4811181745,13434.9454296414,12504.7911077041,12581.4556017901,0,11168.3302604531,16243.7655010766,11342.6299825912,14654.7900650503,0,14053.8848207608,14467.06692957,10811.1094739944,0,10228.3852302117,13670.9789888981,13800.3031776449,14049.8094614881,12820.3417868435,0,0,0,10810.0199944731,16639.6450209062,13986.8247694335,0,16268.8342099133,13484.9863512284,12600.2071266925,12454.1384765559,13348.6411460297,0,15243.6207756693,0,11505.8732909686,15079.4670779249,12212.3726895511,0,0,0,0,14205.6543801929,0,12897.6784178848,18832.607533043,0,14202.8461335151,14070.7020104114,0,13432.8867068971,13690.4546605418,0,11322.6643051426,0,0,13998.6494132248,12828.0145834271,13656.8206507682,13937.8218281776,15410.8858057631,14368.9577539399,16313.1228773454,0,0,14647.06614288,0,13899.8608133017,12462.13488613,12615.138165799,14709.5708110182,13856.7489295661,0,0,13362.5265392781,11673.4894620358,0,11495.3031909061,14597.2939519399,14627.4339786243,14183.7919027787,14060.0104598694,15729.6466973886,13255.0538675705,0,0,0,15796.8766905904,0,10061.0730689638,14812.3048624053,0,13551.364999211,0,0,14280.473388861,0,13048.0167014614,16253.7240260965,13181.3843821928,15779.0183061758,0,12403.6869014186,15539.4386178916,13256.565529792,0,0,16093.5367667851,0,11813.6407665571,12117.8532376687,10040.3739906502,10604.9196787149,13049.8124670655,11782.9026259537,14784.277489516,16311.7353874037,12711.323473091,13285.79104186,11632.907095168,11738.923296808,0,11093.0930069027,13194.6124687475,15273.473210105,12329.5379319476,10368.773619657,17680.05051443,12292.8473472895,13446.7439592589,13524.0572171651,0,0,14521.0614580251,0,0,15944.627605221,11686.4799516422,16159.0475640062,0,17296.941795462,14231.1813554782,12955.3373455812,0,15758.6599447065,0,12731.505325395,14264.3364131852,0,12812.4260821572,13710.4554917991,16774.4276571881,0,12787.1978463667,12713.8316488697,0,15385.0864167292,0,14350.2748642542,14658.1387663057,13521.0653290989,13859.2601887871,13238.9311866544,12969.3465860784
